,PMID,PMCID,DOI,mapping_method,uberon_entity_term,uberon_entity_id,author_category,dataset_source,collection_id,collection_version_id,dataset_id,dataset_version_id,author_cell_term,author_cell_set,match,cell_ontology_term,cell_ontology_id,uuid
34,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Lymphatic EC proliferating,Lymphatic EC proliferating,skos:exactMatch,"cycling endothelial cell of lymphatic vessel
",http://purl.obolibrary.org/obo/CL_4033079,wd97xtrgaa77
35,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Mast cells,Mast cells,skos:exactMatch,mast cell,http://purl.obolibrary.org/obo/CL_0000097,tlwhrtbe9hm0
36,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Mesothelium,Mesothelium,skos:exactMatch,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,l1kgdrq67ivh
37,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Migratory DCs,Migratory DCs,skos:exactMatch,lung migratory dendritic cell,http://purl.obolibrary.org/obo/CL_4033045,c75zhky8p0zh
38,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Monocyte-derived Mph,Monocyte-derived Mph,skos:exactMatch,elicited macrophage,http://purl.obolibrary.org/obo/CL_0000861,q0kf9s0urksl
39,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Multiciliated (nasal),Multiciliated (nasal),skos:exactMatch,multi-ciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005012,5stsuam14qeo
40,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Multiciliated (non-nasal),Multiciliated (non-nasal),skos:exactMatch,ciliated columnar cell of tracheobronchial tree,http://purl.obolibrary.org/obo/CL_0002145,qjfwj6t9pi9g
41,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Myofibroblasts,Myofibroblasts,skos:exactMatch,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,f9ghef2co78u
42,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Neuroendocrine,Neuroendocrine,skos:exactMatch,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,pnwm7wojhmqw
43,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,NK cells,NK cells,skos:exactMatch,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,i20o5zg9e2q5
