,external_gene_name,ensembl_gene_id,entrezgene_id
689,RNA5-8SN4,ENSG00000276700,124907644
690,RNA5-8SN4,ENSG00000276700,124907655
691,RNA5-8SN4,ENSG00000276700,124907662
692,RNA5-8SN4,ENSG00000276700,124907673
693,RNA5-8SN4,ENSG00000276700,124907684
694,RNA5-8SN4,ENSG00000276700,124907694
695,RNA5-8SN4,ENSG00000276700,124907705
696,RNA5-8SN4,ENSG00000276700,124907709
697,RNA5-8SN4,ENSG00000276700,124907710
698,RNA5-8SN4,ENSG00000276700,124907711
699,RNA5-8SN4,ENSG00000276700,124907712
700,RNA5-8SN4,ENSG00000276700,124907713
701,RNA5-8SN4,ENSG00000276700,124907714
702,RNA5-8SN4,ENSG00000276700,124907715
703,RNA5-8SN4,ENSG00000276700,124907716
704,RNA5-8SN4,ENSG00000276700,124907717
705,RNA5-8SN4,ENSG00000276700,124907718
706,RNA5-8SN4,ENSG00000276700,124907719
707,RNA5-8SN4,ENSG00000276700,124907720
708,RNA5-8SN4,ENSG00000276700,124907721
709,RNA5-8SN4,ENSG00000276700,124908237
710,RNA5-8SN4,ENSG00000276700,124908238
711,RNA5-8SN4,ENSG00000276700,124908239
712,RNA5-8SN4,ENSG00000276700,124908240
713,RNA5-8SN4,ENSG00000276700,124908241
714,RNA5-8SN4,ENSG00000276700,124908242
715,RNA5-8SN4,ENSG00000276700,124908243
716,RNA5-8SN4,ENSG00000276700,124908244
717,RNA5-8SN4,ENSG00000276700,124908245
718,RNA5-8SN4,ENSG00000276700,124908246
719,RNA5-8SN4,ENSG00000276700,124908247
720,RNA5-8SN4,ENSG00000276700,124908248
721,RNA5-8SN4,ENSG00000276700,124908249
722,RNA5-8SN4,ENSG00000276700,124908257
723,RNA5-8SN4,ENSG00000276700,124908268
724,RNA5-8SN4,ENSG00000276700,124908278
725,RNA5-8SN4,ENSG00000276700,124908289
726,RNA5-8SN4,ENSG00000276700,124908300
727,RNA5-8SN4,ENSG00000276700,124908310
728,RNA5-8SN4,ENSG00000276700,124908316
729,RNA5-8SN4,ENSG00000276700,124908327
730,RNA5-8SN4,ENSG00000276700,124908336
731,RNA5-8SN4,ENSG00000276700,124908347
732,RNA5-8SN4,ENSG00000276700,124908358
733,RNA5-8SN4,ENSG00000276700,124908368
734,RNA5-8SN4,ENSG00000276700,124908369
735,RNA5-8SN4,ENSG00000276700,124908370
736,RNA5-8SN4,ENSG00000276700,124908371
737,RNA5-8SN4,ENSG00000276700,124908372
738,RNA5-8SN4,ENSG00000276700,124908373
739,RNA5-8SN4,ENSG00000276700,124908374
740,RNA5-8SN4,ENSG00000276700,124908375
741,RNA5-8SN4,ENSG00000276700,124908376
742,RNA5-8SN4,ENSG00000276700,124908377
743,RNA5-8SN4,ENSG00000276700,124908378
744,RNA5-8SN4,ENSG00000276700,124908379
745,RNA5-8SN4,ENSG00000276700,124908380
746,RNA5-8SN4,ENSG00000276700,124908381
747,RNA5-8SN4,ENSG00000276700,124908382
748,RNA5-8SN4,ENSG00000276700,124908383
749,RNA5-8SN4,ENSG00000276700,124908384
750,RNA5-8SN4,ENSG00000276700,124908385
751,RNA5-8SN4,ENSG00000276700,124908386
752,RNA5-8SN4,ENSG00000276700,124908387
753,RNA5-8SN4,ENSG00000276700,124908388
754,RNA5-8SN4,ENSG00000276700,124908389
755,RNA5-8SN4,ENSG00000276700,124908390
756,RNA5-8SN4,ENSG00000276700,124908391
757,RNA5-8SN4,ENSG00000276700,124908392
758,RNA5-8SN4,ENSG00000276700,124908393
759,RNA5-8SN4,ENSG00000276700,124908474
760,RNA5-8SN4,ENSG00000276700,124908494
761,RNA5-8SN4,ENSG00000276700,124908504
762,RNA5-8SN4,ENSG00000276700,124908512
763,RNA5-8SN4,ENSG00000276700,124908513
764,RNA5-8SN4,ENSG00000276700,124908514
765,RNA5-8SN4,ENSG00000276700,124908515
766,RNA5-8SN4,ENSG00000276700,124908516
767,RNA5-8SN4,ENSG00000276700,124908517
768,RNA5-8SN4,ENSG00000276700,124908518
769,RNA5-8SN4,ENSG00000276700,124908519
770,RNA5-8SN4,ENSG00000276700,124908520
771,RNA5-8SN4,ENSG00000276700,124908521
772,RNA5-8SN4,ENSG00000276700,124908522
773,RNA5-8SN4,ENSG00000276700,124908523
774,RNA5-8SN4,ENSG00000276700,124908524
775,RNA5-8SN4,ENSG00000276700,124908525
776,RNA5-8SN4,ENSG00000276700,124908527
777,5_8S_rRNA,ENSG00000275757,124907114
778,5_8S_rRNA,ENSG00000275757,124907115
779,5_8S_rRNA,ENSG00000275757,124907116
780,5_8S_rRNA,ENSG00000275757,124907117
781,5_8S_rRNA,ENSG00000275757,124907118
782,5_8S_rRNA,ENSG00000275757,124907119
783,5_8S_rRNA,ENSG00000275757,124907120
784,5_8S_rRNA,ENSG00000275757,124907121
785,5_8S_rRNA,ENSG00000275757,124907122
786,5_8S_rRNA,ENSG00000275757,124907123
787,5_8S_rRNA,ENSG00000275757,124907124
788,5_8S_rRNA,ENSG00000275757,124907125
789,5_8S_rRNA,ENSG00000275757,124907126
790,5_8S_rRNA,ENSG00000275757,124907127
791,5_8S_rRNA,ENSG00000275757,124907128
792,5_8S_rRNA,ENSG00000275757,124907129
793,5_8S_rRNA,ENSG00000275757,124907130
794,5_8S_rRNA,ENSG00000275757,124907131
795,5_8S_rRNA,ENSG00000275757,124907132
796,5_8S_rRNA,ENSG00000275757,124907133
797,5_8S_rRNA,ENSG00000275757,124907134
798,5_8S_rRNA,ENSG00000275757,124907135
799,5_8S_rRNA,ENSG00000275757,124907136
800,5_8S_rRNA,ENSG00000275757,124907137
801,5_8S_rRNA,ENSG00000275757,124907138
802,5_8S_rRNA,ENSG00000275757,124907139
803,5_8S_rRNA,ENSG00000275757,124907140
804,5_8S_rRNA,ENSG00000275757,124907141
805,5_8S_rRNA,ENSG00000275757,124907142
806,5_8S_rRNA,ENSG00000275757,124907143
807,5_8S_rRNA,ENSG00000275757,124907144
808,5_8S_rRNA,ENSG00000275757,124907145
809,5_8S_rRNA,ENSG00000275757,124907146
810,5_8S_rRNA,ENSG00000275757,124907147
811,5_8S_rRNA,ENSG00000275757,124907148
812,5_8S_rRNA,ENSG00000275757,124907149
813,5_8S_rRNA,ENSG00000275757,124907150
814,5_8S_rRNA,ENSG00000275757,124907151
815,5_8S_rRNA,ENSG00000275757,124907152
816,5_8S_rRNA,ENSG00000275757,124907153
817,5_8S_rRNA,ENSG00000275757,124907154
818,5_8S_rRNA,ENSG00000275757,124907155
819,5_8S_rRNA,ENSG00000275757,124907160
820,5_8S_rRNA,ENSG00000275757,124907172
821,5_8S_rRNA,ENSG00000275757,124907183
822,5_8S_rRNA,ENSG00000275757,124907194
823,5_8S_rRNA,ENSG00000275757,124907205
824,5_8S_rRNA,ENSG00000275757,124907216
825,5_8S_rRNA,ENSG00000275757,124907227
826,5_8S_rRNA,ENSG00000275757,124907238
827,5_8S_rRNA,ENSG00000275757,124907248
828,5_8S_rRNA,ENSG00000275757,124907258
829,5_8S_rRNA,ENSG00000275757,124907269
830,5_8S_rRNA,ENSG00000275757,124907280
831,5_8S_rRNA,ENSG00000275757,124907291
832,5_8S_rRNA,ENSG00000275757,124907302
833,5_8S_rRNA,ENSG00000275757,124907313
834,5_8S_rRNA,ENSG00000275757,124907324
835,5_8S_rRNA,ENSG00000275757,124907327
836,5_8S_rRNA,ENSG00000275757,124907328
837,5_8S_rRNA,ENSG00000275757,124907329
838,5_8S_rRNA,ENSG00000275757,124907330
839,5_8S_rRNA,ENSG00000275757,124907331
840,5_8S_rRNA,ENSG00000275757,124907332
841,5_8S_rRNA,ENSG00000275757,124907333
842,5_8S_rRNA,ENSG00000275757,124907334
843,5_8S_rRNA,ENSG00000275757,124907335
844,5_8S_rRNA,ENSG00000275757,124907336
845,5_8S_rRNA,ENSG00000275757,124907337
846,5_8S_rRNA,ENSG00000275757,124907338
847,5_8S_rRNA,ENSG00000275757,124907339
848,5_8S_rRNA,ENSG00000275757,124907340
849,5_8S_rRNA,ENSG00000275757,124907341
850,5_8S_rRNA,ENSG00000275757,124907342
851,5_8S_rRNA,ENSG00000275757,124907343
852,5_8S_rRNA,ENSG00000275757,124907439
853,5_8S_rRNA,ENSG00000275757,124907440
854,5_8S_rRNA,ENSG00000275757,124907450
855,5_8S_rRNA,ENSG00000275757,124907458
856,5_8S_rRNA,ENSG00000275757,124907467
857,5_8S_rRNA,ENSG00000275757,124907475
858,5_8S_rRNA,ENSG00000275757,124907476
859,5_8S_rRNA,ENSG00000275757,124907477
860,5_8S_rRNA,ENSG00000275757,124907478
861,5_8S_rRNA,ENSG00000275757,124907479
862,5_8S_rRNA,ENSG00000275757,124907480
863,5_8S_rRNA,ENSG00000275757,124907481
864,5_8S_rRNA,ENSG00000275757,124907482
865,5_8S_rRNA,ENSG00000275757,124907483
866,5_8S_rRNA,ENSG00000275757,124907484
867,5_8S_rRNA,ENSG00000275757,124907572
868,5_8S_rRNA,ENSG00000275757,124907573
869,5_8S_rRNA,ENSG00000275757,124907574
870,5_8S_rRNA,ENSG00000275757,124907575
871,5_8S_rRNA,ENSG00000275757,124907576
872,5_8S_rRNA,ENSG00000275757,124907577
873,5_8S_rRNA,ENSG00000275757,124907578
874,5_8S_rRNA,ENSG00000275757,124907579
875,5_8S_rRNA,ENSG00000275757,124907580
876,5_8S_rRNA,ENSG00000275757,124907581
877,5_8S_rRNA,ENSG00000275757,124907584
878,5_8S_rRNA,ENSG00000275757,124907585
879,5_8S_rRNA,ENSG00000275757,124907586
880,5_8S_rRNA,ENSG00000275757,124907587
881,5_8S_rRNA,ENSG00000275757,124907588
882,5_8S_rRNA,ENSG00000275757,124907589
883,5_8S_rRNA,ENSG00000275757,124907590
884,5_8S_rRNA,ENSG00000275757,124907591
885,5_8S_rRNA,ENSG00000275757,124907592
886,5_8S_rRNA,ENSG00000275757,124907593
887,5_8S_rRNA,ENSG00000275757,124907594
888,5_8S_rRNA,ENSG00000275757,124907595
889,5_8S_rRNA,ENSG00000275757,124907596
890,5_8S_rRNA,ENSG00000275757,124907597
891,5_8S_rRNA,ENSG00000275757,124907598
892,5_8S_rRNA,ENSG00000275757,124907600
893,5_8S_rRNA,ENSG00000275757,124907611
894,5_8S_rRNA,ENSG00000275757,124907622
895,5_8S_rRNA,ENSG00000275757,124907633
896,5_8S_rRNA,ENSG00000275757,124907644
897,5_8S_rRNA,ENSG00000275757,124907655
898,5_8S_rRNA,ENSG00000275757,124907662
899,5_8S_rRNA,ENSG00000275757,124907673
900,5_8S_rRNA,ENSG00000275757,124907684
901,5_8S_rRNA,ENSG00000275757,124907694
902,5_8S_rRNA,ENSG00000275757,124907705
903,5_8S_rRNA,ENSG00000275757,124907709
904,5_8S_rRNA,ENSG00000275757,124907710
905,5_8S_rRNA,ENSG00000275757,124907711
906,5_8S_rRNA,ENSG00000275757,124907712
907,5_8S_rRNA,ENSG00000275757,124907713
908,5_8S_rRNA,ENSG00000275757,124907714
909,5_8S_rRNA,ENSG00000275757,124907715
910,5_8S_rRNA,ENSG00000275757,124907716
911,5_8S_rRNA,ENSG00000275757,124907717
912,5_8S_rRNA,ENSG00000275757,124907718
913,5_8S_rRNA,ENSG00000275757,124907719
914,5_8S_rRNA,ENSG00000275757,124907720
915,5_8S_rRNA,ENSG00000275757,124907721
916,5_8S_rRNA,ENSG00000275757,124908237
917,5_8S_rRNA,ENSG00000275757,124908238
918,5_8S_rRNA,ENSG00000275757,124908239
919,5_8S_rRNA,ENSG00000275757,124908240
920,5_8S_rRNA,ENSG00000275757,124908241
921,5_8S_rRNA,ENSG00000275757,124908242
922,5_8S_rRNA,ENSG00000275757,124908243
923,5_8S_rRNA,ENSG00000275757,124908244
924,5_8S_rRNA,ENSG00000275757,124908245
925,5_8S_rRNA,ENSG00000275757,124908246
926,5_8S_rRNA,ENSG00000275757,124908247
927,5_8S_rRNA,ENSG00000275757,124908248
928,5_8S_rRNA,ENSG00000275757,124908249
929,5_8S_rRNA,ENSG00000275757,124908257
930,5_8S_rRNA,ENSG00000275757,124908268
931,5_8S_rRNA,ENSG00000275757,124908278
932,5_8S_rRNA,ENSG00000275757,124908289
933,5_8S_rRNA,ENSG00000275757,124908300
934,5_8S_rRNA,ENSG00000275757,124908310
935,5_8S_rRNA,ENSG00000275757,124908316
936,5_8S_rRNA,ENSG00000275757,124908327
937,5_8S_rRNA,ENSG00000275757,124908336
938,5_8S_rRNA,ENSG00000275757,124908347
939,5_8S_rRNA,ENSG00000275757,124908358
940,5_8S_rRNA,ENSG00000275757,124908368
941,5_8S_rRNA,ENSG00000275757,124908369
942,5_8S_rRNA,ENSG00000275757,124908370
943,5_8S_rRNA,ENSG00000275757,124908371
944,5_8S_rRNA,ENSG00000275757,124908372
945,5_8S_rRNA,ENSG00000275757,124908373
946,5_8S_rRNA,ENSG00000275757,124908374
947,5_8S_rRNA,ENSG00000275757,124908375
948,5_8S_rRNA,ENSG00000275757,124908376
949,5_8S_rRNA,ENSG00000275757,124908377
950,5_8S_rRNA,ENSG00000275757,124908378
951,5_8S_rRNA,ENSG00000275757,124908379
952,5_8S_rRNA,ENSG00000275757,124908380
953,5_8S_rRNA,ENSG00000275757,124908381
954,5_8S_rRNA,ENSG00000275757,124908382
955,5_8S_rRNA,ENSG00000275757,124908383
956,5_8S_rRNA,ENSG00000275757,124908384
957,5_8S_rRNA,ENSG00000275757,124908385
958,5_8S_rRNA,ENSG00000275757,124908386
959,5_8S_rRNA,ENSG00000275757,124908387
960,5_8S_rRNA,ENSG00000275757,124908388
961,5_8S_rRNA,ENSG00000275757,124908389
962,5_8S_rRNA,ENSG00000275757,124908390
963,5_8S_rRNA,ENSG00000275757,124908391
964,5_8S_rRNA,ENSG00000275757,124908392
965,5_8S_rRNA,ENSG00000275757,124908393
966,5_8S_rRNA,ENSG00000275757,124908474
967,5_8S_rRNA,ENSG00000275757,124908494
968,5_8S_rRNA,ENSG00000275757,124908504
969,5_8S_rRNA,ENSG00000275757,124908512
970,5_8S_rRNA,ENSG00000275757,124908513
971,5_8S_rRNA,ENSG00000275757,124908514
972,5_8S_rRNA,ENSG00000275757,124908515
973,5_8S_rRNA,ENSG00000275757,124908516
974,5_8S_rRNA,ENSG00000275757,124908517
975,5_8S_rRNA,ENSG00000275757,124908518
976,5_8S_rRNA,ENSG00000275757,124908519
977,5_8S_rRNA,ENSG00000275757,124908520
978,5_8S_rRNA,ENSG00000275757,124908521
979,5_8S_rRNA,ENSG00000275757,124908522
980,5_8S_rRNA,ENSG00000275757,124908523
981,5_8S_rRNA,ENSG00000275757,124908524
982,5_8S_rRNA,ENSG00000275757,124908525
983,5_8S_rRNA,ENSG00000275757,124908527
1073,RYBP,ENSG00000281766,23429
1074,GCGR,ENSG00000288269,2642
1076,MCRIP1,ENSG00000288213,348262
1079,ACR,ENSG00000291368,49
1083,C8orf33,ENSG00000291362,65265
1086,SHANK3,ENSG00000292254,85358
1087,PRAMEF11,ENSG00000281934,440560
1089,HNRNPCL1,ENSG00000282175,343069
1090,PRAMEF2,ENSG00000282817,65122
1091,PRAMEF4,ENSG00000282584,400735
1092,PRAMEF10,ENSG00000282663,343071
1093,PRAMEF7,ENSG00000279195,441871
1097,PRAMEF6,ENSG00000282119,440561
1098,PPP1R27,ENSG00000288186,116729
1100,PRAMEF27,ENSG00000282437,101929983
1101,HNRNPCL3,ENSG00000282559,649330
1102,PRAMEF25,ENSG00000282566,441873
1103,PRAMEF25,ENSG00000282566,645359
1107,HNRNPCL2,ENSG00000282530,440563
1108,MUC5AC,ENSG00000291363,4586
1111,MUC2,ENSG00000293532,4583
1113,PRAMEF26,ENSG00000281987,645359
1114,HNRNPCL4,ENSG00000282095,101060301
1115,PRAMEF9,ENSG00000282298,343070
1116,PRAMEF13,ENSG00000282741,400736
1117,PRAMEF18,ENSG00000282212,391003
1119,PRAMEF5,ENSG00000282424,343068
1122,PRAMEF8,ENSG00000282583,391002
1123,PRAMEF33,ENSG00000282125,645382
1124,PRAMEF22,ENSG00000293551,653606
1125,CNTNAP3C,ENSG00000291365,79937
1126,CNTNAP3C,ENSG00000291365,100289279
1129,OR9G1,ENSG00000261958,390174
1130,OR9G9,ENSG00000262191,504191
1133,OR9G4,ENSG00000262647,283189
1136,BCL2L14,ENSG00000281449,79370
1140,LINC02735,ENSG00000281839,101927120
1142,MIR1244-4,ENSG00000283344,103504734
1143,LRP6,ENSG00000281324,4040
1144,SYT15B,ENSG00000288175,102724488
1146,NPY4R2,ENSG00000288157,100996758
1148,FAM25C,ENSG00000288481,644054
1150,AGAP12P,ENSG00000290627,414224
1154,TOLLIP,ENSG00000291426,54472
1155,TOLLIP-DT,ENSG00000291427,255512
1158,BRSK2,ENSG00000291428,9024
1163,MANSC1,ENSG00000281818,54682
1165,DUSP8,ENSG00000291431,1850
1166,KRTAP5-AS1,ENSG00000291432,338651
1168,KRTAP5-1,ENSG00000291433,387264
1169,LOH12CR2,ENSG00000281234,503693
1170,KRTAP5-2,ENSG00000291434,440021
1171,KRTAP5-3,ENSG00000291435,387266
1172,KRTAP5-4,ENSG00000291440,387267
1173,KRTAP5-5,ENSG00000291443,439915
1174,BORCS5,ENSG00000280689,118426
1176,FAM99A,ENSG00000291437,387742
1177,FAM99B,ENSG00000291438,100132464
1179,MOB2,ENSG00000291442,81532
1181,DUSP16,ENSG00000280962,80824
1183,HMX1,ENSG00000288204,3166
1204,LINC03015,ENSG00000288472,102723672
1205,TTTY20,ENSG00000291453,252951
1206,TSPY8,ENSG00000291455,728403
1207,TSPY8,ENSG00000291455,124908988
1208,TSPY8,ENSG00000291455,128966656
1209,FAM197Y7,ENSG00000291456,105379269
1211,TSPY4,ENSG00000291458,7258
1212,TSPY4,ENSG00000291458,728395
1213,TSPY4,ENSG00000291458,124905613
1214,TSPY4,ENSG00000291458,124905618
1215,TSPY4,ENSG00000291458,124909293
1216,TSPY4,ENSG00000291458,124909305
1217,TSPY4,ENSG00000291458,124909329
1218,TSPY9,ENSG00000291459,7258
1219,TSPY9,ENSG00000291459,728132
1220,TSPY9,ENSG00000291459,124905613
1221,TSPY9,ENSG00000291459,124905614
1222,TSPY9,ENSG00000291459,124905618
1223,TSPY9,ENSG00000291459,124905627
1224,TSPY9,ENSG00000291459,124909305
1225,TSPY9,ENSG00000291459,124909317
1226,TSPY9,ENSG00000291459,124909329
1227,TSPY9,ENSG00000291459,124909332
1228,TSPY9,ENSG00000291459,128966591
1231,FAM197Y4,ENSG00000291462,100289188
1233,LINC03014,ENSG00000288417,100507642
1234,FAM197Y8,ENSG00000293355,105379268
1238,FAM20C,ENSG00000288499,56975
1242,SERTAD4,ENSG00000281230,56256
1243,OR4C12,ENSG00000284255,283093
1247,OR4C45,ENSG00000292249,403257
1249,HHAT,ENSG00000280680,55733
1250,GRK1,ENSG00000288263,6011
1251,LINC00552,ENSG00000288305,100130386
1256,ARHGEF19,ENSG00000291381,128272
1260,CPLANE2,ENSG00000291382,79363
1262,FBXO42,ENSG00000291375,54455
1263,SZRD1,ENSG00000291379,26099
1265,SPATA21,ENSG00000291401,374955
1266,NECAP2,ENSG00000291380,55707
1267,LINC01772,ENSG00000291388,107984921
1268,CROCCP3,ENSG00000291402,114819
1269,RNU1-1,ENSG00000291389,124904613
1270,RNU1-1,ENSG00000291389,124905321
1271,RNU1-1,ENSG00000291389,124905573
1272,RNU1-1,ENSG00000291389,124905809
1275,LINC01783,ENSG00000291392,100132147
1279,RNU1-2,ENSG00000291385,26870
1280,RNU1-2,ENSG00000291385,124904613
1281,RNU1-2,ENSG00000291385,124905321
1282,RNU1-2,ENSG00000291385,124905573
1283,RNU1-2,ENSG00000291385,124905574
1284,RNU1-2,ENSG00000291385,124905809
1287,LINC03126,ENSG00000291400,112267871
1294,RNU1-3,ENSG00000291396,26869
1295,RNU1-3,ENSG00000291396,124904613
1296,RNU1-3,ENSG00000291396,124905321
1297,RNU1-3,ENSG00000291396,124905573
1298,RNU1-3,ENSG00000291396,124905809
1299,RNU1-4,ENSG00000291399,6060
1300,RNU1-4,ENSG00000291399,26863
1301,RNU1-4,ENSG00000291399,124904613
1302,RNU1-4,ENSG00000291399,124905321
1303,RNU1-4,ENSG00000291399,124905573
1304,RNU1-4,ENSG00000291399,124905809
1305,PADI2,ENSG00000291387,11240
1316,LINC01300,ENSG00000291463,731779
1319,GPR20,ENSG00000291465,2843
1322,ASTILCS,ENSG00000291466,105375790
1324,PTP4A3,ENSG00000291470,11156
1333,C8orf90,ENSG00000291474,122455339
1334,MROH5,ENSG00000291473,389690
1337,NBPF1,ENSG00000292225,55672
1341,DHRSX,ENSG00000292338,207063
1343,ORAI1,ENSG00000293604,84876
1345,MIR6089,ENSG00000292346,102464837
1346,LINC00102,ENSG00000292347,100359394
1350,SHOX,ENSG00000292354,6473
1351,MIR3690,ENSG00000292355,100500894
1354,CRLF2,ENSG00000292363,64109
1355,ASMT,ENSG00000292336,438
1370,MIR4740,ENSG00000291414,100616294
1371,MIR3186,ENSG00000291415,100422944
1375,ACTG1,ENSG00000291420,71
1376,LINC00106,ENSG00000292341,751580
1385,BAHCC1,ENSG00000291421,57597
1390,CD99P1,ENSG00000292362,401577
1391,LINC03112,ENSG00000292360,101928092
1393,ZBED1,ENSG00000292345,9189
1395,PPP2R3B,ENSG00000292327,28227
1400,C6orf52,ENSG00000285312,347744
1402,CD99,ENSG00000292348,4267
1404,PAK1IP1,ENSG00000285226,55003
1405,TMEM14C,ENSG00000284936,51522
1406,PLCXD1,ENSG00000292344,55344
1407,GCNT2,ENSG00000285222,2651
1408,P2RY8,ENSG00000292333,286530
1409,IL3RA,ENSG00000292332,3563
1410,GTPBP6,ENSG00000292358,8225
1411,SLC25A6,ENSG00000292334,293
1412,ASMTL,ENSG00000292339,8623
1413,CSF2RA,ENSG00000292357,1438
1416,ECSCR,ENSG00000288297,641700
1417,SMIM33,ENSG00000288274,111064649
1418,STING1,ENSG00000288243,340061
1420,AKAP17A,ENSG00000292343,8227
1430,WASIR1,ENSG00000292370,100128260
1432,IL9R,ENSG00000292373,3581
1433,VAMP7,ENSG00000292366,6845
1466,BPY2,ENSG00000183753,9083
1493,TTTY19,ENSG00000232419,252952
1494,TTTY4,ENSG00000226906,114761
1500,TTTY17A,ENSG00000228240,252949
1501,TTTY17A,ENSG00000228240,474152
1533,HSFY2,ENSG00000169953,159119
1591,HSFY1,ENSG00000172468,86614
1592,HSFY1,ENSG00000172468,159119
1593,TGIF2LY,ENSG00000176679,90655
1594,CDY2A,ENSG00000182415,9426
1613,BPY2C,ENSG00000185894,442868
1614,TTTY4C,ENSG00000228296,474150
1615,DAZ4,ENSG00000205916,57135
1616,ITGA9,ENSG00000291488,3680
1622,ITGA9-AS1,ENSG00000291496,101928153
1623,CDY2B,ENSG00000129873,203611
1625,SRY,ENSG00000184895,6736
1628,RPS4Y1,ENSG00000129824,6192
1636,TMSB4Y,ENSG00000154620,9087
1637,VCY,ENSG00000129864,9084
1638,DAZ3,ENSG00000187191,57054
1639,DAZ1,ENSG00000188120,1617
1640,SNORA70,ENSG00000251925,124900506
1641,SNORA70,ENSG00000251925,124900507
1644,AMELY,ENSG00000099721,266
1645,TBL1Y,ENSG00000092377,90665
1646,DAZ2,ENSG00000205944,57055
1647,C1R,ENSG00000288512,715
1649,NLGN4Y-AS1,ENSG00000228787,100874056
1665,SNORA70,ENSG00000251796,124900506
1666,SNORA70,ENSG00000251796,124900507
1669,VCY1B,ENSG00000129862,353513
1670,IBTK,ENSG00000283068,25998
1672,C1RL,ENSG00000288124,51279
1675,RPS4Y2,ENSG00000280969,140032
1690,TTTY13,ENSG00000184991,83868
1712,C1RL-AS1,ENSG00000288352,283314
1714,PCDH11Y,ENSG00000099715,27328
1715,PCDH11Y,ENSG00000099715,83259
1716,RBP5,ENSG00000288369,83758
1723,TTTY3B,ENSG00000280961,474148
1728,CLSTN3,ENSG00000288427,9746
1732,CDY1B,ENSG00000172352,253175
1744,TTTY17B,ENSG00000227439,474151
1745,TTTY17B,ENSG00000227439,474152
1748,TTTY4B,ENSG00000235412,474149
1749,BPY2B,ENSG00000183795,442867
1771,TTTY3,ENSG00000231141,114760
1779,CDY1,ENSG00000172288,9085
1780,RBMY1B,ENSG00000242875,378948
1783,RBMY1A1,ENSG00000234414,5940
1784,RBMY1A1,ENSG00000234414,378949
1785,PEX5,ENSG00000288217,5830
1803,GOLGA2P2Y,ENSG00000291016,84559
1804,GOLGA2P2Y,ENSG00000291016,401634
1813,TTTY20,ENSG00000232808,252951
1814,TSPY4,ENSG00000233803,7258
1815,TSPY4,ENSG00000233803,728395
1816,TSPY4,ENSG00000233803,124905613
1817,TSPY4,ENSG00000233803,124905618
1818,TSPY4,ENSG00000233803,124909293
1819,TSPY4,ENSG00000233803,124909305
1820,TSPY4,ENSG00000233803,124909329
1824,FAM197Y7,ENSG00000228383,105379269
1825,TPBG,ENSG00000283085,7162
1827,FAM197Y6,ENSG00000237802,105379270
1829,TSPY8,ENSG00000229549,728403
1830,TSPY8,ENSG00000229549,124908988
1831,TSPY8,ENSG00000229549,128966656
1832,TSPY3,ENSG00000228927,728137
1833,TSPY3,ENSG00000228927,100289087
1834,TSPY3,ENSG00000228927,124905614
1835,TSPY3,ENSG00000228927,124905615
1836,TSPY3,ENSG00000228927,124905616
1837,TSPY3,ENSG00000228927,124905618
1838,TSPY3,ENSG00000228927,124905619
1839,TSPY3,ENSG00000228927,124905620
1840,TSPY3,ENSG00000228927,124905621
1841,TSPY3,ENSG00000228927,124905624
1842,TSPY3,ENSG00000228927,124905625
1843,TSPY3,ENSG00000228927,124905626
1844,TSPY3,ENSG00000228927,124905628
1845,TSPY3,ENSG00000228927,124905629
1846,TSPY3,ENSG00000228927,124908978
1847,TSPY3,ENSG00000228927,124908979
1848,TSPY3,ENSG00000228927,124908981
1849,TSPY3,ENSG00000228927,124909197
1850,TSPY3,ENSG00000228927,124909294
1851,TSPY3,ENSG00000228927,124909306
1852,TSPY3,ENSG00000228927,124909318
1853,TSPY3,ENSG00000228927,124909320
1854,TSPY3,ENSG00000228927,124909330
1855,TSPY3,ENSG00000228927,128966595
1856,TSPY3,ENSG00000228927,128966599
1857,TSPY3,ENSG00000228927,128966647
1858,TSPY3,ENSG00000228927,128966655
1864,XKRYP7,ENSG00000290725,353515
1866,FAM197Y8,ENSG00000293362,105379268
1867,FAM197Y5,ENSG00000290330,100289150
1869,TSPY1,ENSG00000258992,7258
1870,TSPY1,ENSG00000258992,64591
1871,TSPY1,ENSG00000258992,728137
1872,TSPY1,ENSG00000258992,728403
1873,TSPY1,ENSG00000258992,124905614
1874,TSPY1,ENSG00000258992,124905615
1875,TSPY1,ENSG00000258992,124905616
1876,TSPY1,ENSG00000258992,124905617
1877,TSPY1,ENSG00000258992,124905618
1878,TSPY1,ENSG00000258992,124905619
1879,TSPY1,ENSG00000258992,124905620
1880,TSPY1,ENSG00000258992,124905621
1881,TSPY1,ENSG00000258992,124905623
1882,TSPY1,ENSG00000258992,124905624
1883,TSPY1,ENSG00000258992,124905625
1884,TSPY1,ENSG00000258992,124905626
1885,TSPY1,ENSG00000258992,124905627
1886,TSPY1,ENSG00000258992,124905628
1887,TSPY1,ENSG00000258992,124905629
1888,TSPY1,ENSG00000258992,124908978
1889,TSPY1,ENSG00000258992,124908979
1890,TSPY1,ENSG00000258992,124908980
1891,TSPY1,ENSG00000258992,124908981
1892,TSPY1,ENSG00000258992,124908988
1893,TSPY1,ENSG00000258992,124909015
1894,TSPY1,ENSG00000258992,124909084
1895,TSPY1,ENSG00000258992,124909294
1896,TSPY1,ENSG00000258992,124909306
1897,TSPY1,ENSG00000258992,124909318
1898,TSPY1,ENSG00000258992,124909320
1899,TSPY1,ENSG00000258992,124909330
